4.030 ;-0.00446;
4.040 ;-0.00442;
4.050 ;-0.00438;
4.060 ;-0.00434;
4.070 ;-0.00430;
4.080 ;-0.00426;
4.090 ;-0.00422;
4.100 ;-0.00418;
4.110 ;-0.00414;
4.120 ;-0.00410;
4.130 ;-0.00406;
4.140 ;-0.00401;
4.150 ;-0.00396;
4.160 ;-0.00392;
4.170 ;-0.00387;
4.180 ;-0.00382;
4.190 ;-0.00377;
4.200 ;-0.00372;
4.210 ;-0.00367;
4.220 ;-0.00363;
4.230 ;-0.00358;
4.240 ;-0.00352;
4.250 ;-0.00347;
4.260 ;-0.00341;
4.270 ;-0.00335;
4.280 ;-0.00329;
4.290 ;-0.00323;
4.300 ;-0.00317;
4.310 ;-0.00312;
4.320 ;-0.00306;
4.330 ;-0.00300;
4.340 ;-0.00294;
4.350 ;-0.00288;
4.360 ;-0.00282;
4.370 ;-0.00276;
4.380 ;-0.00269;
4.390 ;-0.00262;
4.400 ;-0.00256;
4.410 ;-0.00249;
4.420 ;-0.00243;
4.430 ;-0.00237;
4.440 ;-0.00230;
4.450 ;-0.00224;
4.460 ;-0.00217;
4.470 ;-0.00210;
4.480 ;-0.00203;
4.490 ;-0.00196;
4.500 ;-0.00189;
4.510 ;-0.00182;
4.520 ;-0.00176;
4.530 ;-0.00169;
4.540 ;-0.00162;
4.550 ;-0.00155;
4.560 ;-0.00149;
4.570 ;-0.00142;
4.580 ;-0.00135;
4.590 ;-0.00127;
4.600 ;-0.00120;
4.610 ;-0.00113;
4.620 ;-0.00105;
4.630 ;-0.00098;
4.640 ;-0.00091;
4.650 ;-0.00084;
4.660 ;-0.00077;
4.670 ;-0.00070;
4.680 ;-0.00062;
4.690 ;-0.00055;
4.700 ;-0.00048;
4.710 ;-0.00040;
4.720 ;-0.00033;
4.730 ;-0.00025;
4.740 ;-0.00018;
4.750 ;-0.00011;
4.760 ;-0.00003;
4.770 ;0.00004;
4.780 ;0.00011;
4.790 ;0.00018;
4.800 ;0.00026;
4.810 ;0.00033;
4.820 ;0.00040;
4.830 ;0.00047;
4.840 ;0.00055;
4.850 ;0.00062;
4.860 ;0.00069;
4.870 ;0.00077;
4.880 ;0.00084;
4.890 ;0.00091;
4.900 ;0.00098;
4.910 ;0.00105;
4.920 ;0.00112;
4.930 ;0.00119;
4.940 ;0.00126;
4.950 ;0.00133;
4.960 ;0.00140;
4.970 ;0.00147;
4.980 ;0.00154;
4.990 ;0.00161;
5.000 ;0.00168;
5.010 ;0.00174;
5.020 ;0.00181;
5.030 ;0.00188;
5.040 ;0.00195;
5.050 ;0.00201;
5.060 ;0.00208;
5.070 ;0.00215;
5.080 ;0.00221;
5.090 ;0.00228;
5.100 ;0.00234;
5.110 ;0.00241;
5.120 ;0.00247;
5.130 ;0.00253;
5.140 ;0.00259;
5.150 ;0.00265;
5.160 ;0.00271;
5.170 ;0.00277;
5.180 ;0.00283;
5.190 ;0.00289;
5.200 ;0.00295;
5.210 ;0.00301;
5.220 ;0.00307;
5.230 ;0.00312;
5.240 ;0.00318;
5.250 ;0.00324;
5.260 ;0.00329;
5.270 ;0.00334;
5.280 ;0.00339;
5.290 ;0.00344;
5.300 ;0.00349;
5.310 ;0.00355;
5.320 ;0.00360;
5.330 ;0.00365;
5.340 ;0.00370;
5.350 ;0.00375;
5.360 ;0.00379;
5.370 ;0.00384;
5.380 ;0.00389;
5.390 ;0.00393;
5.400 ;0.00397;
